"subject_id","X0__0","X1__0","X2__0","X3__0","X4__0","X5__0","X6__0","X7__0","X8__0","X9__0","X0__1","X1__1","X2__1","X3__1","X4__1","X5__1","X6__1","X7__1","X8__1","X9__1","X0__2","X1__2","X2__2","X3__2","X4__2","X5__2","X6__2","X7__2","X8__2","X9__2","X0__3","X1__3","X2__3","X3__3","X4__3","X5__3","X6__3","X7__3","X8__3","X9__3","X0__4","X1__4","X2__4","X3__4","X4__4","X5__4","X6__4","X7__4","X8__4","X9__4"
"66","0.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","3.0","3.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","2.0","0.0","0.0","1.0","1.0","2.0","3.0","3.0","3.0","1.0","3.0","0.0","0.0","0.0","1.0","1.0","0.0","2.0","1.0","1.0","2.0","1.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0","1.0","1.0","0.0"
"67","0.0","3.0","1.0","3.0","3.0","3.0","3.0","1.0","1.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","3.0","2.0","3.0","1.0","3.0","3.0","3.0","3.0","2.0","0.0","0.0","2.0","1.0","0.0","2.0","3.0","1.0","3.0","0.0","1.0","0.0","1.0","2.0","0.0","3.0","3.0","3.0","3.0","3.0","1.0","3.0","3.0"
"68","1.0","3.0","2.0","0.0","2.0","2.0","0.0","2.0","1.0","2.0","2.0","3.0","1.0","1.0","2.0","3.0","0.0","0.0","0.0","1.0","0.0","0.0","3.0","2.0","2.0","0.0","0.0","2.0","3.0","2.0","0.0","0.0","3.0","2.0","2.0","0.0","0.0","0.0","0.0","1.0","3.0","2.0","3.0","2.0","2.0","2.0","0.0","0.0","1.0","2.0"
"69","0.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","3.0","2.0","0.0","0.0","1.0","1.0","3.0","1.0","2.0","0.0","1.0","2.0","0.0","0.0","1.0","1.0","2.0","1.0","1.0","2.0","3.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","2.0","0.0","3.0","0.0","1.0","0.0","1.0","1.0","3.0","3.0","1.0","0.0","3.0","0.0"
"70","0.0","2.0","3.0","2.0","2.0","0.0","3.0","1.0","3.0","1.0","1.0","3.0","2.0","2.0","2.0","2.0","1.0","1.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","0.0","0.0","2.0","0.0","0.0","3.0","1.0","0.0","1.0","1.0","1.0","3.0","1.0","0.0","0.0","1.0","2.0","2.0","1.0","1.0","2.0","1.0"
"71","0.0","1.0","3.0","0.0","2.0","2.0","0.0","1.0","3.0","0.0","0.0","2.0","0.0","1.0","3.0","2.0","1.0","1.0","3.0","0.0","1.0","0.0","3.0","3.0","2.0","2.0","1.0","1.0","0.0","3.0","3.0","3.0","2.0","1.0","2.0","2.0","1.0","1.0","3.0","2.0","2.0","0.0","0.0","1.0","0.0","2.0","1.0","2.0","2.0","1.0"
"72","0.0","2.0","1.0","3.0","2.0","2.0","1.0","2.0","3.0","1.0","1.0","3.0","3.0","3.0","2.0","2.0","0.0","3.0","0.0","3.0","0.0","1.0","3.0","1.0","2.0","2.0","1.0","0.0","2.0","2.0","2.0","0.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","3.0","3.0","2.0","2.0","1.0","0.0","2.0","1.0"
"73","3.0","2.0","3.0","2.0","3.0","3.0","0.0","3.0","3.0","2.0","0.0","3.0","3.0","3.0","3.0","3.0","0.0","1.0","2.0","1.0","0.0","1.0","3.0","3.0","3.0","3.0","1.0","1.0","3.0","2.0","0.0","3.0","3.0","3.0","3.0","3.0","1.0","3.0","3.0","1.0","1.0","2.0","3.0","3.0","3.0","1.0","2.0","3.0","0.0","1.0"
"74","0.0","1.0","1.0","3.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","0.0","3.0","0.0","2.0","2.0","2.0","1.0","2.0","0.0","3.0","2.0","3.0","3.0","2.0","2.0","0.0","0.0","1.0","2.0","3.0","1.0","3.0","3.0","2.0","2.0","3.0","1.0","0.0","0.0","2.0","3.0","3.0","3.0","2.0","2.0","3.0","0.0","3.0","2.0"
"75","3.0","1.0","3.0","3.0","3.0","3.0","2.0","0.0","3.0","2.0","0.0","3.0","3.0","3.0","3.0","3.0","3.0","0.0","1.0","1.0","2.0","2.0","3.0","3.0","1.0","2.0","0.0","0.0","3.0","1.0","1.0","2.0","3.0","2.0","3.0","3.0","3.0","1.0","1.0","3.0","1.0","2.0","3.0","3.0","3.0","3.0","1.0","1.0","0.0","1.0"
"76","0.0","0.0","3.0","0.0","3.0","2.0","2.0","1.0","1.0","2.0","1.0","0.0","0.0","3.0","1.0","2.0","3.0","1.0","2.0","2.0","0.0","0.0","0.0","3.0","1.0","2.0","1.0","0.0","2.0","3.0","0.0","0.0","3.0","3.0","0.0","1.0","3.0","1.0","1.0","1.0","0.0","3.0","3.0","3.0","2.0","1.0","1.0","3.0","3.0","1.0"
"77","0.0","2.0","3.0","3.0","3.0","3.0","3.0","1.0","2.0","1.0","3.0","2.0","3.0","3.0","3.0","3.0","0.0","3.0","3.0","2.0","0.0","3.0","3.0","3.0","0.0","1.0","3.0","3.0","2.0","2.0","2.0","0.0","3.0","3.0","3.0","3.0","2.0","1.0","0.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","0.0","1.0","0.0"
"78","3.0","2.0","3.0","3.0","1.0","3.0","0.0","1.0","3.0","1.0","2.0","1.0","3.0","3.0","3.0","3.0","1.0","0.0","2.0","1.0","2.0","2.0","1.0","3.0","3.0","3.0","1.0","2.0","2.0","3.0","2.0","1.0","3.0","3.0","3.0","3.0","2.0","0.0","2.0","2.0","3.0","0.0","3.0","3.0","3.0","3.0","1.0","0.0","0.0","3.0"
"79","1.0","2.0","3.0","3.0","3.0","3.0","1.0","1.0","2.0","3.0","2.0","1.0","3.0","3.0","3.0","3.0","1.0","1.0","1.0","2.0","2.0","3.0","0.0","3.0","3.0","3.0","3.0","0.0","0.0","3.0","2.0","2.0","1.0","1.0","3.0","1.0","2.0","2.0","1.0","1.0","1.0","0.0","3.0","3.0","3.0","3.0","1.0","3.0","1.0","3.0"
"80","3.0","2.0","2.0","1.0","2.0","2.0","0.0","2.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","2.0","0.0","0.0","0.0","3.0","0.0","0.0","3.0","0.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","2.0","3.0","1.0","2.0","2.0","0.0","0.0","2.0","3.0","3.0","1.0","3.0","0.0","2.0","2.0","0.0","0.0","1.0","1.0"
"81","2.0","2.0","2.0","3.0","2.0","2.0","0.0","2.0","3.0","3.0","0.0","1.0","3.0","1.0","2.0","2.0","3.0","0.0","3.0","3.0","3.0","2.0","3.0","0.0","1.0","2.0","0.0","0.0","1.0","2.0","2.0","3.0","0.0","1.0","2.0","3.0","0.0","0.0","3.0","3.0","0.0","2.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","0.0"
"82","2.0","2.0","3.0","3.0","2.0","2.0","3.0","1.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","2.0","3.0","0.0","2.0","2.0","3.0","2.0","3.0","1.0","2.0","2.0","2.0","0.0","0.0","3.0","0.0","1.0","3.0","3.0","2.0","2.0","2.0","1.0","1.0","2.0","3.0","3.0","2.0","3.0","2.0","2.0","3.0","2.0","3.0","2.0"
"83","2.0","0.0","3.0","1.0","2.0","2.0","3.0","2.0","0.0","0.0","2.0","2.0","3.0","3.0","2.0","1.0","0.0","0.0","1.0","3.0","0.0","1.0","3.0","3.0","0.0","2.0","3.0","3.0","3.0","1.0","2.0","3.0","3.0","3.0","3.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","3.0","3.0","2.0","2.0","3.0","0.0","3.0","0.0"
"84","0.0","3.0","0.0","1.0","1.0","1.0","2.0","2.0","2.0","0.0","0.0","0.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","0.0","3.0","1.0","1.0","1.0","1.0","3.0","3.0","2.0","0.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0","1.0","1.0","2.0","0.0","0.0","3.0","1.0","3.0","3.0","3.0","2.0","2.0","0.0"
"85","0.0","1.0","3.0","3.0","2.0","2.0","3.0","2.0","0.0","3.0","3.0","0.0","0.0","2.0","2.0","0.0","3.0","1.0","2.0","2.0","3.0","0.0","3.0","0.0","2.0","2.0","1.0","0.0","3.0","1.0","1.0","3.0","3.0","3.0","2.0","2.0","0.0","2.0","0.0","3.0","3.0","0.0","3.0","3.0","2.0","3.0","0.0","1.0","1.0","1.0"
"86","3.0","0.0","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","2.0","1.0","3.0","3.0","3.0","3.0","3.0","0.0","2.0","2.0","1.0","1.0","3.0","2.0","3.0","3.0","2.0","1.0","3.0","2.0","3.0","1.0","3.0","3.0","3.0","3.0","3.0","3.0","1.0","0.0","1.0","0.0","3.0","3.0","3.0","1.0","1.0","1.0","3.0","0.0"
"87","1.0","3.0","3.0","3.0","2.0","2.0","1.0","0.0","1.0","0.0","1.0","2.0","3.0","3.0","2.0","2.0","0.0","0.0","0.0","1.0","3.0","2.0","3.0","3.0","1.0","2.0","3.0","3.0","2.0","3.0","0.0","1.0","1.0","3.0","2.0","2.0","0.0","2.0","0.0","2.0","2.0","2.0","3.0","3.0","2.0","2.0","3.0","1.0","2.0","3.0"
"88","1.0","0.0","3.0","0.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","1.0","3.0","3.0","2.0","2.0","0.0","3.0","1.0","1.0","2.0","2.0","3.0","3.0","2.0","2.0","1.0","1.0","0.0","2.0","2.0","3.0","3.0","1.0","2.0","2.0","3.0","1.0","1.0","1.0","1.0","1.0","3.0","3.0","2.0","2.0","0.0","3.0","2.0","2.0"
"89","2.0","2.0","2.0","0.0","3.0","2.0","0.0","0.0","0.0","2.0","0.0","3.0","0.0","0.0","2.0","2.0","2.0","0.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","3.0","2.0","1.0","2.0","2.0","0.0","2.0","2.0","0.0","0.0","1.0","3.0","0.0","2.0","2.0","2.0","0.0","3.0","2.0"
"90","0.0","0.0","3.0","3.0","3.0","2.0","3.0","3.0","1.0","2.0","0.0","0.0","3.0","3.0","0.0","0.0","3.0","3.0","2.0","2.0","0.0","0.0","0.0","3.0","0.0","1.0","2.0","0.0","2.0","2.0","0.0","0.0","3.0","1.0","1.0","0.0","3.0","2.0","3.0","0.0","0.0","0.0","3.0","3.0","2.0","3.0","3.0","3.0","2.0","1.0"
"91","2.0","3.0","2.0","2.0","2.0","2.0","3.0","0.0","3.0","2.0","0.0","3.0","2.0","1.0","2.0","2.0","0.0","0.0","3.0","0.0","0.0","3.0","3.0","1.0","2.0","2.0","0.0","0.0","0.0","3.0","3.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","3.0","2.0","2.0","3.0","1.0","2.0","2.0","0.0","0.0","1.0","0.0"
"92","0.0","2.0","2.0","0.0","2.0","2.0","0.0","1.0","0.0","2.0","0.0","2.0","1.0","0.0","2.0","2.0","0.0","0.0","0.0","3.0","3.0","1.0","2.0","0.0","2.0","1.0","0.0","0.0","2.0","1.0","1.0","0.0","2.0","2.0","2.0","2.0","3.0","0.0","2.0","2.0","0.0","0.0","0.0","3.0","2.0","2.0","0.0","0.0","2.0","0.0"
"93","0.0","0.0","3.0","3.0","2.0","1.0","1.0","1.0","0.0","1.0","0.0","0.0","3.0","3.0","2.0","3.0","3.0","0.0","1.0","2.0","0.0","0.0","3.0","3.0","2.0","1.0","3.0","2.0","3.0","3.0","0.0","0.0","3.0","3.0","1.0","1.0","0.0","1.0","0.0","2.0","1.0","0.0","2.0","2.0","0.0","0.0","0.0","1.0","1.0","0.0"
"94","2.0","3.0","3.0","0.0","2.0","2.0","1.0","1.0","1.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","3.0","0.0","3.0","0.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","0.0","2.0","1.0","2.0","3.0","2.0","2.0","1.0","1.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","0.0"
"95","0.0","0.0","3.0","3.0","3.0","0.0","2.0","0.0","3.0","3.0","0.0","0.0","3.0","3.0","3.0","0.0","1.0","1.0","2.0","3.0","3.0","0.0","3.0","3.0","1.0","3.0","1.0","0.0","1.0","3.0","2.0","0.0","3.0","3.0","3.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","3.0","1.0","0.0","2.0","3.0","3.0","1.0","3.0"
"96","0.0","0.0","3.0","3.0","1.0","3.0","2.0","3.0","2.0","3.0","0.0","0.0","3.0","3.0","1.0","0.0","2.0","0.0","3.0","2.0","0.0","0.0","3.0","3.0","0.0","0.0","1.0","0.0","3.0","2.0","0.0","0.0","2.0","3.0","1.0","2.0","3.0","0.0","3.0","1.0","0.0","0.0","3.0","3.0","1.0","2.0","1.0","1.0","1.0","0.0"
"97","1.0","2.0","3.0","3.0","3.0","2.0","0.0","1.0","3.0","1.0","1.0","1.0","3.0","3.0","1.0","2.0","3.0","1.0","2.0","3.0","3.0","2.0","3.0","3.0","2.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","3.0","3.0","2.0","2.0","0.0","1.0","1.0","0.0","1.0","2.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0"
"98","0.0","0.0","1.0","1.0","2.0","0.0","1.0","1.0","0.0","2.0","3.0","0.0","1.0","1.0","1.0","0.0","3.0","1.0","2.0","1.0","0.0","0.0","1.0","1.0","0.0","2.0","2.0","0.0","3.0","3.0","0.0","0.0","1.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","1.0","0.0","2.0","1.0","2.0","1.0","3.0"
"99","2.0","1.0","3.0","3.0","2.0","2.0","2.0","1.0","1.0","3.0","2.0","0.0","3.0","3.0","3.0","2.0","2.0","0.0","1.0","2.0","3.0","3.0","0.0","3.0","2.0","2.0","2.0","3.0","1.0","0.0","2.0","1.0","3.0","3.0","2.0","0.0","1.0","1.0","3.0","3.0","0.0","0.0","3.0","3.0","2.0","1.0","1.0","3.0","0.0","3.0"
"100","0.0","1.0","2.0","1.0","2.0","2.0","3.0","3.0","1.0","2.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","1.0","1.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","1.0","1.0","2.0","0.0","0.0","2.0","2.0","0.0","1.0","0.0","1.0","1.0","2.0","0.0","1.0","1.0","2.0","3.0"
"101","3.0","2.0","2.0","0.0","2.0","2.0","1.0","1.0","3.0","0.0","2.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","0.0","2.0","1.0","1.0","3.0","2.0","2.0","1.0","3.0","3.0","1.0","1.0","3.0","0.0","3.0","2.0","2.0","1.0","1.0","3.0","3.0","0.0","3.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0","0.0"
"102","0.0","0.0","3.0","3.0","1.0","0.0","1.0","0.0","2.0","2.0","0.0","0.0","2.0","0.0","3.0","2.0","0.0","1.0","3.0","3.0","1.0","0.0","3.0","3.0","0.0","2.0","3.0","0.0","2.0","1.0","0.0","0.0","2.0","3.0","0.0","0.0","2.0","0.0","1.0","2.0","0.0","0.0","3.0","3.0","1.0","2.0","1.0","0.0","1.0","0.0"
"103","2.0","2.0","3.0","3.0","1.0","2.0","3.0","2.0","1.0","2.0","1.0","1.0","3.0","0.0","2.0","2.0","1.0","1.0","3.0","0.0","3.0","3.0","1.0","0.0","2.0","2.0","3.0","1.0","0.0","2.0","0.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","0.0","1.0","3.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","3.0","0.0"
"104","0.0","0.0","3.0","3.0","0.0","0.0","2.0","3.0","1.0","3.0","0.0","0.0","3.0","3.0","0.0","2.0","1.0","1.0","2.0","1.0","0.0","0.0","3.0","3.0","0.0","2.0","1.0","1.0","3.0","3.0","0.0","0.0","3.0","0.0","2.0","2.0","3.0","1.0","2.0","2.0","0.0","0.0","3.0","3.0","3.0","0.0","1.0","0.0","1.0","2.0"
"105","2.0","0.0","3.0","0.0","2.0","3.0","0.0","0.0","2.0","3.0","3.0","1.0","0.0","0.0","2.0","2.0","0.0","3.0","0.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","1.0","0.0","1.0","0.0","2.0","3.0","0.0","0.0","1.0","0.0","2.0","3.0","2.0","2.0","2.0","2.0","0.0","0.0","3.0","1.0"
"106","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","3.0","2.0","0.0","1.0","1.0","2.0","3.0","0.0","1.0","3.0","2.0","0.0","0.0","3.0","3.0","0.0","0.0","2.0","0.0","1.0","3.0","0.0","0.0","2.0","1.0","2.0","3.0","2.0","2.0","2.0","2.0","0.0","0.0","1.0","1.0","1.0","0.0","3.0","2.0","1.0","3.0"
"107","2.0","2.0","3.0","3.0","2.0","2.0","3.0","0.0","3.0","3.0","1.0","0.0","3.0","3.0","2.0","2.0","2.0","3.0","1.0","3.0","1.0","1.0","1.0","3.0","2.0","2.0","0.0","3.0","2.0","3.0","0.0","1.0","3.0","3.0","2.0","2.0","3.0","0.0","2.0","3.0","0.0","1.0","3.0","3.0","2.0","2.0","2.0","3.0","2.0","3.0"
"108","0.0","0.0","3.0","3.0","2.0","2.0","1.0","1.0","0.0","3.0","1.0","0.0","3.0","0.0","2.0","3.0","0.0","1.0","0.0","2.0","1.0","1.0","3.0","0.0","2.0","2.0","1.0","1.0","2.0","3.0","1.0","0.0","3.0","1.0","3.0","0.0","1.0","1.0","2.0","0.0","3.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","3.0"
"109","0.0","0.0","3.0","3.0","2.0","2.0","2.0","3.0","2.0","2.0","3.0","0.0","3.0","3.0","2.0","2.0","0.0","1.0","3.0","0.0","2.0","0.0","3.0","3.0","2.0","2.0","3.0","0.0","0.0","2.0","0.0","3.0","3.0","3.0","2.0","2.0","0.0","3.0","0.0","0.0","3.0","1.0","3.0","3.0","2.0","2.0","1.0","1.0","2.0","2.0"
"110","0.0","0.0","1.0","1.0","2.0","0.0","2.0","1.0","3.0","2.0","0.0","2.0","0.0","1.0","1.0","3.0","0.0","2.0","1.0","1.0","0.0","0.0","1.0","1.0","3.0","3.0","3.0","0.0","0.0","2.0","0.0","0.0","1.0","1.0","2.0","0.0","2.0","1.0","2.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","3.0","1.0"
"111","2.0","1.0","3.0","3.0","0.0","2.0","1.0","1.0","2.0","3.0","1.0","1.0","3.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","3.0","1.0","3.0","2.0","0.0","1.0","1.0","0.0","1.0","3.0","2.0","0.0","1.0","2.0","2.0","1.0","1.0","0.0","2.0","2.0","1.0","2.0","3.0","2.0","2.0","1.0","1.0","2.0","2.0"
"112","3.0","3.0","3.0","3.0","3.0","3.0","0.0","0.0","1.0","2.0","1.0","0.0","3.0","3.0","3.0","3.0","0.0","1.0","3.0","3.0","3.0","0.0","3.0","3.0","3.0","3.0","0.0","3.0","0.0","2.0","0.0","3.0","3.0","3.0","3.0","3.0","2.0","0.0","1.0","1.0","0.0","2.0","3.0","3.0","3.0","3.0","1.0","0.0","2.0","0.0"
"113","3.0","0.0","3.0","3.0","2.0","2.0","0.0","3.0","2.0","3.0","0.0","0.0","3.0","3.0","2.0","1.0","1.0","3.0","0.0","3.0","3.0","2.0","3.0","0.0","2.0","2.0","3.0","2.0","2.0","0.0","0.0","0.0","3.0","3.0","2.0","2.0","2.0","2.0","0.0","0.0","3.0","1.0","3.0","3.0","2.0","1.0","3.0","1.0","1.0","1.0"
"114","1.0","0.0","3.0","3.0","3.0","3.0","3.0","3.0","1.0","3.0","0.0","0.0","3.0","3.0","3.0","3.0","2.0","2.0","0.0","1.0","2.0","0.0","3.0","2.0","1.0","3.0","0.0","3.0","1.0","3.0","0.0","1.0","3.0","3.0","3.0","3.0","2.0","0.0","0.0","0.0","0.0","3.0","3.0","3.0","3.0","3.0","2.0","0.0","0.0","3.0"
"115","0.0","0.0","0.0","2.0","2.0","2.0","1.0","1.0","3.0","3.0","2.0","2.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","3.0","0.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","3.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","3.0","2.0","1.0"
"116","2.0","3.0","3.0","1.0","2.0","2.0","1.0","0.0","0.0","1.0","3.0","1.0","3.0","3.0","2.0","2.0","1.0","1.0","1.0","0.0","2.0","2.0","0.0","1.0","2.0","1.0","1.0","1.0","3.0","2.0","1.0","1.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0","0.0","1.0","3.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","3.0"
"117","2.0","1.0","3.0","3.0","2.0","2.0","2.0","0.0","0.0","1.0","2.0","3.0","3.0","3.0","2.0","2.0","3.0","2.0","2.0","2.0","1.0","2.0","3.0","3.0","2.0","2.0","3.0","3.0","3.0","2.0","2.0","3.0","3.0","3.0","2.0","2.0","3.0","1.0","3.0","0.0","0.0","3.0","3.0","3.0","1.0","0.0","1.0","1.0","2.0","2.0"
"118","0.0","0.0","1.0","0.0","2.0","1.0","3.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","3.0","1.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","3.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","2.0","0.0","1.0","0.0","0.0","3.0","3.0","0.0","1.0","1.0","0.0","2.0","1.0","0.0","0.0","3.0"
"119","0.0","0.0","1.0","1.0","1.0","0.0","0.0","2.0","1.0","3.0","0.0","0.0","1.0","1.0","1.0","1.0","3.0","1.0","2.0","3.0","0.0","0.0","1.0","2.0","3.0","3.0","0.0","1.0","1.0","0.0","0.0","0.0","2.0","2.0","1.0","3.0","3.0","0.0","3.0","1.0","0.0","0.0","1.0","1.0","3.0","3.0","1.0","1.0","1.0","0.0"
"120","3.0","1.0","3.0","3.0","2.0","2.0","2.0","2.0","3.0","3.0","0.0","0.0","3.0","3.0","2.0","2.0","2.0","0.0","0.0","3.0","3.0","2.0","3.0","3.0","2.0","1.0","2.0","2.0","0.0","0.0","3.0","0.0","3.0","3.0","2.0","2.0","1.0","0.0","1.0","3.0","0.0","1.0","3.0","3.0","2.0","2.0","1.0","3.0","0.0","0.0"
"121","3.0","1.0","3.0","3.0","3.0","3.0","1.0","2.0","0.0","1.0","2.0","0.0","3.0","3.0","3.0","3.0","1.0","3.0","2.0","0.0","0.0","2.0","3.0","3.0","3.0","3.0","0.0","1.0","1.0","0.0","3.0","2.0","0.0","3.0","3.0","3.0","1.0","0.0","1.0","0.0","3.0","1.0","3.0","3.0","3.0","3.0","0.0","1.0","3.0","1.0"
"122","0.0","0.0","3.0","3.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","3.0","3.0","0.0","2.0","1.0","2.0","0.0","0.0","2.0","1.0","2.0","3.0","3.0","2.0","2.0","1.0","2.0","3.0","2.0","2.0","1.0","3.0","3.0","2.0","2.0","0.0","3.0","0.0","2.0","1.0","1.0","0.0","3.0","2.0","2.0","0.0","0.0","3.0","3.0"
"123","0.0","0.0","1.0","1.0","2.0","3.0","3.0","2.0","1.0","1.0","2.0","0.0","1.0","1.0","2.0","0.0","2.0","2.0","3.0","2.0","0.0","3.0","1.0","1.0","3.0","0.0","2.0","3.0","2.0","2.0","0.0","0.0","1.0","1.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","3.0","1.0","1.0","2.0","3.0","0.0","1.0","1.0","2.0"
"124","0.0","1.0","3.0","2.0","2.0","2.0","0.0","0.0","3.0","1.0","0.0","2.0","1.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","3.0","1.0","2.0","2.0","2.0","0.0","0.0","3.0","0.0","3.0","1.0","3.0","3.0","2.0","0.0","0.0","0.0","2.0","0.0","0.0","2.0","3.0","0.0","2.0","2.0","0.0","0.0","2.0","2.0"
"125","2.0","0.0","3.0","3.0","2.0","2.0","2.0","2.0","3.0","3.0","2.0","1.0","3.0","3.0","2.0","2.0","1.0","1.0","2.0","0.0","1.0","3.0","3.0","3.0","2.0","0.0","3.0","0.0","2.0","0.0","3.0","3.0","3.0","3.0","2.0","3.0","1.0","2.0","2.0","2.0","3.0","3.0","3.0","3.0","2.0","2.0","3.0","3.0","1.0","0.0"
"126","3.0","3.0","3.0","3.0","3.0","3.0","2.0","1.0","1.0","2.0","2.0","1.0","3.0","3.0","3.0","3.0","3.0","2.0","1.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","0.0","2.0","1.0","1.0","0.0","2.0","3.0","3.0","3.0","2.0","2.0","0.0","2.0","3.0","1.0","3.0","3.0","3.0","3.0","1.0","1.0","2.0","0.0"
"127","0.0","3.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","0.0","0.0","1.0","1.0","3.0","2.0","2.0","1.0","1.0","3.0","3.0","3.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","3.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","0.0"
"128","2.0","1.0","3.0","0.0","2.0","2.0","0.0","1.0","0.0","3.0","0.0","3.0","3.0","3.0","2.0","2.0","1.0","0.0","3.0","0.0","1.0","0.0","3.0","3.0","2.0","2.0","3.0","0.0","3.0","0.0","2.0","2.0","3.0","3.0","2.0","1.0","1.0","2.0","1.0","3.0","3.0","3.0","1.0","3.0","2.0","2.0","1.0","1.0","3.0","2.0"
"129","3.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","3.0","2.0","0.0","2.0","3.0","0.0","2.0","1.0","1.0","1.0","3.0","3.0","0.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","0.0","2.0","1.0","1.0","3.0","2.0","2.0","1.0","1.0","2.0","3.0","2.0","1.0","3.0","3.0","2.0","2.0","1.0","2.0","1.0","3.0"
"130","2.0","2.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0","1.0","3.0","0.0","1.0","0.0","2.0","2.0","2.0","0.0","2.0","0.0","2.0","1.0","0.0","3.0","2.0","2.0","2.0","0.0","2.0","1.0","1.0","2.0","1.0","2.0","2.0","2.0","3.0","0.0","1.0","3.0","0.0","1.0","2.0","3.0","3.0","2.0","0.0","1.0","2.0","0.0"
"131","0.0","0.0","1.0","1.0","2.0","3.0","2.0","2.0","2.0","0.0","0.0","0.0","1.0","1.0","1.0","3.0","3.0","0.0","1.0","3.0","0.0","0.0","2.0","1.0","3.0","1.0","0.0","1.0","0.0","3.0","0.0","0.0","1.0","1.0","2.0","0.0","1.0","3.0","1.0","2.0","0.0","0.0","1.0","1.0","3.0","1.0","1.0","1.0","0.0","2.0"
"132","0.0","0.0","1.0","1.0","0.0","0.0","0.0","2.0","2.0","2.0","2.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","3.0","3.0","0.0","1.0","1.0","1.0","3.0","0.0","1.0","0.0","2.0","3.0","0.0","0.0","1.0","1.0","3.0","1.0","0.0","3.0","1.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","0.0","3.0","0.0","3.0"
