"subject_id","X0__0","X1__0","X2__0","X0__1","X1__1","X2__1"
"497","1.0","0.0","1.0","0.0","2.0","0.0"
"498","1.0","1.0","1.0","2.0","0.0","1.0"
"499","1.0","1.0","0.0","2.0","0.0","1.0"
"500","2.0","0.0","0.0","0.0","2.0","0.0"
"501","0.0","0.0","2.0","1.0","1.0","1.0"
"502","0.0","2.0","2.0","1.0","1.0","0.0"
"503","0.0","2.0","2.0","1.0","1.0","1.0"
"504","1.0","1.0","2.0","2.0","0.0","1.0"
"505","0.0","1.0","2.0","0.0","0.0","1.0"
"506","2.0","2.0","0.0","0.0","0.0","2.0"
"507","2.0","0.0","0.0","0.0","2.0","2.0"
"508","2.0","0.0","2.0","0.0","2.0","2.0"
"509","0.0","2.0","1.0","1.0","1.0","2.0"
"510","1.0","1.0","2.0","2.0","0.0","1.0"
"511","1.0","1.0","1.0","2.0","0.0","0.0"
"512","1.0","1.0","1.0","2.0","0.0","0.0"
"513","2.0","0.0","2.0","0.0","2.0","2.0"
"514","2.0","1.0","0.0","0.0","1.0","2.0"
"515","1.0","1.0","1.0","2.0","2.0","0.0"
"516","1.0","1.0","0.0","2.0","0.0","2.0"
"517","1.0","1.0","2.0","2.0","0.0","2.0"
"518","0.0","2.0","0.0","1.0","1.0","1.0"
"519","0.0","0.0","2.0","1.0","0.0","2.0"
"520","2.0","2.0","0.0","0.0","1.0","2.0"
"521","0.0","0.0","1.0","1.0","1.0","2.0"
"522","0.0","2.0","2.0","1.0","1.0","0.0"
"523","1.0","0.0","1.0","2.0","1.0","0.0"
"524","1.0","1.0","1.0","2.0","0.0","1.0"
"525","2.0","1.0","0.0","0.0","0.0","2.0"
"526","0.0","2.0","2.0","1.0","1.0","1.0"
"527","2.0","0.0","0.0","1.0","2.0","2.0"
"528","0.0","2.0","2.0","1.0","1.0","1.0"
"529","2.0","1.0","0.0","0.0","1.0","1.0"
"530","0.0","2.0","2.0","1.0","2.0","1.0"
"531","0.0","2.0","0.0","1.0","1.0","0.0"
"532","1.0","0.0","1.0","0.0","1.0","1.0"
"533","2.0","0.0","1.0","0.0","2.0","1.0"
"534","2.0","0.0","0.0","0.0","1.0","2.0"
"535","1.0","1.0","1.0","2.0","0.0","0.0"
"536","1.0","1.0","2.0","2.0","0.0","2.0"
"537","0.0","1.0","2.0","0.0","0.0","1.0"
"538","0.0","2.0","1.0","1.0","1.0","1.0"
"539","0.0","1.0","2.0","0.0","1.0","0.0"
"540","0.0","2.0","0.0","1.0","1.0","0.0"
"541","0.0","1.0","2.0","1.0","0.0","1.0"
"542","2.0","0.0","0.0","0.0","2.0","2.0"
"543","1.0","1.0","2.0","2.0","0.0","1.0"
"544","1.0","2.0","1.0","2.0","2.0","0.0"
"545","2.0","0.0","1.0","0.0","2.0","2.0"
"546","0.0","2.0","2.0","1.0","1.0","0.0"
"547","2.0","0.0","0.0","0.0","2.0","0.0"
"548","1.0","0.0","1.0","2.0","0.0","0.0"
"549","0.0","0.0","2.0","1.0","0.0","1.0"
"550","0.0","2.0","0.0","1.0","1.0","2.0"
"551","2.0","0.0","0.0","0.0","0.0","2.0"
"552","1.0","1.0","0.0","2.0","0.0","1.0"
"553","2.0","0.0","1.0","0.0","2.0","0.0"
"554","1.0","1.0","2.0","0.0","0.0","2.0"
"555","2.0","1.0","1.0","1.0","1.0","0.0"
"556","0.0","0.0","2.0","1.0","0.0","1.0"
"557","1.0","1.0","0.0","2.0","0.0","0.0"
"558","1.0","2.0","1.0","2.0","0.0","0.0"
"559","0.0","2.0","2.0","1.0","1.0","2.0"
"560","1.0","1.0","0.0","2.0","0.0","1.0"
"561","2.0","0.0","2.0","0.0","2.0","2.0"
"562","2.0","0.0","1.0","0.0","2.0","0.0"
"563","0.0","2.0","0.0","1.0","1.0","2.0"
"564","0.0","2.0","1.0","1.0","1.0","2.0"
"565","0.0","0.0","2.0","0.0","2.0","1.0"
"566","1.0","1.0","1.0","2.0","0.0","0.0"
"567","1.0","0.0","1.0","2.0","0.0","0.0"
"568","2.0","0.0","1.0","0.0","2.0","1.0"
"569","2.0","0.0","2.0","0.0","2.0","0.0"
"570","0.0","2.0","2.0","1.0","1.0","1.0"
"571","2.0","0.0","0.0","1.0","2.0","0.0"
"572","0.0","2.0","2.0","1.0","2.0","1.0"
"573","0.0","2.0","0.0","1.0","2.0","0.0"
"574","0.0","2.0","2.0","1.0","1.0","1.0"
"575","0.0","2.0","2.0","1.0","1.0","0.0"
"576","1.0","0.0","1.0","2.0","1.0","0.0"
"577","2.0","1.0","2.0","0.0","1.0","1.0"
"578","0.0","2.0","2.0","1.0","1.0","0.0"
"579","1.0","1.0","1.0","2.0","0.0","0.0"
"580","0.0","2.0","2.0","1.0","1.0","2.0"
"581","0.0","2.0","2.0","1.0","1.0","1.0"
"582","2.0","2.0","0.0","0.0","1.0","2.0"
"583","1.0","0.0","1.0","2.0","2.0","0.0"
"584","1.0","1.0","2.0","2.0","2.0","2.0"
"585","2.0","0.0","0.0","0.0","2.0","2.0"
"586","2.0","0.0","1.0","2.0","2.0","0.0"
"587","0.0","1.0","2.0","1.0","2.0","1.0"
"588","2.0","2.0","0.0","0.0","2.0","2.0"
"589","0.0","0.0","1.0","1.0","2.0","0.0"
"590","0.0","2.0","0.0","1.0","1.0","2.0"
"591","1.0","1.0","2.0","2.0","2.0","0.0"
"592","0.0","2.0","0.0","1.0","1.0","2.0"
"593","0.0","2.0","0.0","1.0","1.0","0.0"
"594","2.0","0.0","0.0","0.0","2.0","0.0"
"595","0.0","2.0","1.0","0.0","0.0","2.0"
"596","0.0","2.0","0.0","1.0","1.0","1.0"
"597","1.0","0.0","1.0","2.0","1.0","0.0"
"598","2.0","2.0","0.0","0.0","1.0","2.0"
"599","1.0","0.0","1.0","2.0","2.0","0.0"
"600","0.0","1.0","2.0","1.0","2.0","1.0"
"601","0.0","2.0","0.0","1.0","1.0","1.0"
"602","1.0","1.0","1.0","2.0","2.0","0.0"
"603","1.0","1.0","1.0","2.0","0.0","0.0"
"604","1.0","1.0","1.0","2.0","0.0","0.0"
"605","0.0","2.0","1.0","1.0","1.0","2.0"
"606","1.0","0.0","1.0","2.0","0.0","0.0"
"607","0.0","2.0","2.0","2.0","2.0","1.0"
"608","1.0","2.0","1.0","2.0","2.0","0.0"
"609","0.0","2.0","2.0","1.0","1.0","0.0"
"610","1.0","0.0","1.0","2.0","2.0","0.0"
"611","1.0","1.0","0.0","2.0","0.0","0.0"
"612","2.0","0.0","1.0","0.0","2.0","1.0"
"613","2.0","0.0","2.0","0.0","2.0","0.0"
"614","1.0","2.0","1.0","2.0","1.0","0.0"
"615","1.0","1.0","1.0","2.0","0.0","0.0"
"616","1.0","1.0","0.0","2.0","0.0","1.0"
"617","0.0","0.0","0.0","2.0","2.0","0.0"
"618","1.0","2.0","1.0","2.0","1.0","0.0"
"619","0.0","2.0","0.0","1.0","1.0","1.0"
"620","2.0","0.0","0.0","0.0","2.0","1.0"
"621","1.0","2.0","1.0","2.0","0.0","0.0"
"622","2.0","1.0","0.0","0.0","1.0","2.0"
"623","1.0","1.0","2.0","2.0","0.0","2.0"
"624","1.0","1.0","2.0","2.0","0.0","0.0"
"625","0.0","2.0","2.0","1.0","1.0","1.0"
"626","1.0","1.0","0.0","2.0","0.0","0.0"
"627","1.0","1.0","0.0","2.0","0.0","0.0"
"628","2.0","1.0","0.0","0.0","0.0","2.0"
"629","0.0","2.0","2.0","1.0","0.0","1.0"
"630","2.0","0.0","0.0","0.0","2.0","1.0"
"631","1.0","1.0","1.0","0.0","0.0","2.0"
"632","2.0","0.0","2.0","0.0","2.0","1.0"
"633","1.0","1.0","2.0","2.0","0.0","2.0"
"634","1.0","0.0","1.0","2.0","2.0","0.0"
"635","0.0","2.0","2.0","1.0","2.0","1.0"
"636","1.0","0.0","1.0","2.0","1.0","0.0"
"637","2.0","1.0","0.0","0.0","0.0","2.0"
"638","1.0","1.0","1.0","2.0","1.0","0.0"
"639","2.0","0.0","1.0","0.0","2.0","0.0"
"640","1.0","1.0","1.0","2.0","0.0","0.0"
"641","2.0","0.0","2.0","0.0","2.0","0.0"
"642","0.0","2.0","2.0","1.0","1.0","1.0"
"643","0.0","1.0","2.0","2.0","1.0","1.0"
"644","1.0","0.0","1.0","2.0","0.0","0.0"
"645","2.0","2.0","0.0","0.0","1.0","2.0"
"646","0.0","2.0","1.0","1.0","1.0","0.0"
"647","1.0","1.0","2.0","2.0","0.0","2.0"
"648","2.0","0.0","1.0","0.0","2.0","2.0"
"649","0.0","0.0","2.0","0.0","1.0","1.0"
"650","2.0","0.0","1.0","0.0","2.0","1.0"
"651","1.0","1.0","0.0","2.0","0.0","2.0"
"652","1.0","1.0","1.0","2.0","0.0","2.0"
"653","2.0","0.0","0.0","0.0","2.0","2.0"
"654","2.0","0.0","0.0","0.0","2.0","0.0"
"655","0.0","0.0","2.0","1.0","0.0","1.0"
"656","2.0","0.0","2.0","0.0","2.0","1.0"
"657","1.0","1.0","1.0","2.0","0.0","2.0"
"658","2.0","1.0","0.0","0.0","2.0","2.0"
"659","2.0","2.0","0.0","2.0","2.0","2.0"
"660","2.0","2.0","0.0","0.0","1.0","2.0"
"661","1.0","1.0","2.0","0.0","2.0","1.0"
"662","2.0","0.0","1.0","2.0","2.0","2.0"
"663","0.0","1.0","1.0","0.0","2.0","1.0"
"664","2.0","0.0","2.0","0.0","2.0","2.0"
"665","1.0","2.0","1.0","2.0","1.0","2.0"
"666","0.0","2.0","2.0","1.0","0.0","1.0"
"667","1.0","2.0","1.0","2.0","1.0","0.0"
"668","1.0","1.0","0.0","0.0","1.0","1.0"
"669","2.0","0.0","0.0","0.0","1.0","2.0"
"670","2.0","2.0","0.0","0.0","2.0","0.0"
"671","2.0","0.0","1.0","0.0","2.0","2.0"
"672","0.0","2.0","1.0","1.0","1.0","0.0"
"673","1.0","1.0","1.0","2.0","0.0","0.0"
"674","2.0","0.0","1.0","0.0","2.0","1.0"
"675","0.0","1.0","2.0","1.0","1.0","1.0"
"676","2.0","2.0","0.0","0.0","1.0","2.0"
"677","0.0","2.0","1.0","1.0","1.0","0.0"
"678","0.0","2.0","2.0","1.0","1.0","2.0"
"679","0.0","1.0","1.0","1.0","0.0","1.0"
"680","2.0","0.0","0.0","0.0","0.0","1.0"
"681","0.0","1.0","2.0","1.0","1.0","1.0"
"682","0.0","1.0","2.0","1.0","0.0","2.0"
"683","2.0","0.0","1.0","0.0","2.0","0.0"
"684","1.0","1.0","2.0","2.0","0.0","0.0"
"685","1.0","2.0","1.0","2.0","1.0","0.0"
"686","1.0","1.0","0.0","2.0","0.0","1.0"
"687","2.0","0.0","1.0","0.0","2.0","1.0"
"688","2.0","1.0","0.0","0.0","1.0","2.0"
"689","2.0","0.0","0.0","2.0","1.0","2.0"
"690","0.0","0.0","0.0","0.0","0.0","1.0"
"691","1.0","1.0","2.0","2.0","0.0","2.0"
"692","2.0","1.0","1.0","2.0","2.0","1.0"
"693","0.0","2.0","1.0","1.0","1.0","2.0"
"694","0.0","0.0","1.0","0.0","2.0","1.0"
"695","0.0","2.0","1.0","1.0","2.0","0.0"
"696","1.0","1.0","0.0","2.0","0.0","0.0"
"697","2.0","0.0","0.0","0.0","1.0","2.0"
"698","1.0","2.0","1.0","2.0","0.0","0.0"
"699","0.0","2.0","0.0","1.0","1.0","2.0"
"700","2.0","0.0","2.0","2.0","2.0","0.0"
"701","1.0","1.0","1.0","2.0","2.0","1.0"
"702","2.0","0.0","0.0","0.0","1.0","2.0"
"703","0.0","2.0","2.0","1.0","1.0","0.0"
"704","0.0","2.0","2.0","1.0","0.0","1.0"
"705","0.0","2.0","2.0","1.0","1.0","0.0"
"706","1.0","1.0","1.0","1.0","2.0","0.0"
"707","2.0","0.0","0.0","0.0","2.0","2.0"
"708","0.0","2.0","1.0","1.0","1.0","0.0"
"709","0.0","0.0","2.0","1.0","2.0","1.0"
"710","2.0","2.0","0.0","0.0","0.0","2.0"
"711","2.0","1.0","0.0","1.0","2.0","2.0"
"712","0.0","2.0","2.0","0.0","1.0","1.0"
"713","2.0","0.0","2.0","0.0","0.0","1.0"
"714","0.0","2.0","2.0","1.0","1.0","1.0"
"715","0.0","2.0","2.0","1.0","2.0","1.0"
"716","2.0","0.0","0.0","0.0","0.0","2.0"
"717","0.0","2.0","2.0","1.0","1.0","2.0"
"718","0.0","1.0","2.0","1.0","0.0","1.0"
"719","1.0","2.0","1.0","2.0","0.0","0.0"
"720","0.0","1.0","2.0","1.0","1.0","1.0"
"721","0.0","2.0","1.0","1.0","1.0","1.0"
"722","1.0","2.0","1.0","2.0","1.0","0.0"
"723","0.0","2.0","2.0","1.0","1.0","0.0"
"724","1.0","1.0","2.0","0.0","0.0","0.0"
"725","1.0","1.0","2.0","2.0","0.0","0.0"
"726","2.0","0.0","0.0","0.0","2.0","1.0"
"727","1.0","1.0","1.0","2.0","0.0","0.0"
"728","0.0","2.0","2.0","1.0","1.0","0.0"
"729","0.0","2.0","1.0","1.0","1.0","0.0"
"730","2.0","2.0","0.0","0.0","2.0","2.0"
"731","0.0","2.0","2.0","1.0","1.0","0.0"
"732","1.0","0.0","2.0","2.0","2.0","2.0"
"733","1.0","0.0","1.0","2.0","2.0","0.0"
"734","0.0","2.0","2.0","1.0","1.0","1.0"
"735","0.0","2.0","2.0","1.0","2.0","1.0"
"736","2.0","0.0","2.0","1.0","2.0","1.0"
"737","1.0","0.0","1.0","2.0","0.0","0.0"
"738","1.0","1.0","1.0","2.0","1.0","2.0"
"739","0.0","2.0","2.0","1.0","2.0","1.0"
"740","1.0","1.0","1.0","2.0","0.0","0.0"
"741","0.0","0.0","2.0","1.0","2.0","1.0"
"742","1.0","0.0","1.0","2.0","1.0","0.0"
"743","0.0","2.0","1.0","1.0","1.0","0.0"
"744","1.0","1.0","1.0","2.0","2.0","0.0"
"745","1.0","1.0","1.0","2.0","2.0","0.0"
"746","2.0","0.0","1.0","0.0","0.0","0.0"
"747","0.0","2.0","0.0","1.0","1.0","2.0"
"748","1.0","1.0","1.0","2.0","0.0","0.0"
"749","0.0","2.0","0.0","1.0","1.0","1.0"
"750","2.0","1.0","1.0","1.0","0.0","1.0"
"751","1.0","1.0","0.0","1.0","2.0","0.0"
"752","0.0","2.0","2.0","1.0","1.0","1.0"
"753","2.0","1.0","0.0","0.0","0.0","2.0"
"754","2.0","0.0","0.0","0.0","2.0","2.0"
"755","2.0","0.0","0.0","0.0","1.0","2.0"
"756","1.0","1.0","1.0","2.0","2.0","0.0"
"757","2.0","2.0","0.0","0.0","2.0","1.0"
"758","2.0","0.0","1.0","0.0","2.0","0.0"
"759","1.0","1.0","1.0","2.0","0.0","1.0"
"760","1.0","1.0","1.0","2.0","0.0","0.0"
"761","0.0","2.0","2.0","1.0","2.0","1.0"
"762","1.0","1.0","0.0","2.0","0.0","0.0"
"763","0.0","2.0","0.0","1.0","2.0","1.0"
"764","2.0","1.0","0.0","0.0","1.0","2.0"
"765","2.0","0.0","0.0","0.0","2.0","2.0"
"766","2.0","0.0","2.0","0.0","2.0","2.0"
"767","2.0","0.0","2.0","0.0","2.0","2.0"
"768","1.0","1.0","2.0","2.0","0.0","0.0"
"769","2.0","0.0","0.0","1.0","2.0","1.0"
"770","1.0","1.0","1.0","2.0","0.0","1.0"
"771","0.0","2.0","2.0","1.0","1.0","0.0"
"772","1.0","1.0","0.0","2.0","0.0","0.0"
"773","0.0","0.0","2.0","1.0","0.0","1.0"
"774","2.0","0.0","0.0","0.0","2.0","0.0"
"775","0.0","2.0","0.0","1.0","1.0","2.0"
"776","0.0","2.0","2.0","0.0","1.0","0.0"
"777","2.0","0.0","1.0","0.0","2.0","1.0"
"778","1.0","1.0","0.0","2.0","0.0","2.0"
"779","1.0","1.0","1.0","2.0","1.0","0.0"
"780","1.0","2.0","1.0","2.0","0.0","0.0"
"781","2.0","1.0","0.0","0.0","1.0","2.0"
"782","0.0","2.0","0.0","1.0","1.0","1.0"
"783","0.0","2.0","2.0","1.0","1.0","1.0"
"784","0.0","1.0","2.0","1.0","2.0","1.0"
"785","0.0","2.0","2.0","2.0","1.0","0.0"
"786","1.0","1.0","0.0","2.0","2.0","0.0"
"787","0.0","2.0","2.0","1.0","1.0","1.0"
"788","1.0","1.0","1.0","0.0","0.0","2.0"
"789","1.0","1.0","0.0","2.0","1.0","1.0"
"790","1.0","1.0","1.0","2.0","2.0","0.0"
"791","2.0","0.0","1.0","0.0","2.0","1.0"
"792","2.0","0.0","0.0","0.0","2.0","0.0"
"793","2.0","1.0","0.0","0.0","1.0","2.0"
"794","0.0","2.0","2.0","1.0","1.0","1.0"
"795","0.0","1.0","2.0","1.0","2.0","1.0"
"796","0.0","1.0","2.0","1.0","1.0","1.0"
"797","2.0","0.0","2.0","0.0","2.0","1.0"
"798","1.0","1.0","1.0","2.0","1.0","2.0"
"799","2.0","2.0","1.0","0.0","1.0","0.0"
"800","2.0","0.0","1.0","0.0","2.0","0.0"
"801","1.0","0.0","1.0","2.0","1.0","0.0"
"802","2.0","0.0","0.0","0.0","0.0","2.0"
"803","0.0","2.0","0.0","1.0","1.0","0.0"
"804","0.0","2.0","1.0","1.0","1.0","2.0"
"805","0.0","1.0","2.0","1.0","0.0","2.0"
"806","2.0","2.0","0.0","0.0","1.0","0.0"
"807","1.0","2.0","1.0","0.0","0.0","1.0"
"808","0.0","2.0","2.0","1.0","1.0","0.0"
"809","1.0","1.0","2.0","2.0","0.0","1.0"
"810","2.0","2.0","0.0","0.0","1.0","2.0"
"811","2.0","0.0","0.0","0.0","2.0","2.0"
"812","1.0","1.0","0.0","2.0","0.0","0.0"
"813","0.0","0.0","2.0","1.0","0.0","1.0"
"814","2.0","0.0","0.0","0.0","2.0","2.0"
"815","0.0","2.0","2.0","1.0","0.0","1.0"
"816","1.0","2.0","1.0","2.0","0.0","0.0"
"817","2.0","0.0","1.0","0.0","2.0","0.0"
"818","2.0","1.0","0.0","0.0","1.0","2.0"
"819","1.0","2.0","1.0","2.0","1.0","0.0"
"820","0.0","1.0","2.0","1.0","2.0","1.0"
"821","0.0","2.0","0.0","1.0","1.0","0.0"
"822","0.0","0.0","2.0","1.0","2.0","1.0"
"823","1.0","1.0","1.0","2.0","0.0","0.0"
"824","0.0","2.0","2.0","1.0","1.0","1.0"
"825","2.0","0.0","0.0","0.0","2.0","0.0"
"826","2.0","0.0","1.0","0.0","2.0","0.0"
"827","1.0","2.0","1.0","2.0","1.0","0.0"
"828","2.0","0.0","0.0","0.0","1.0","2.0"
"829","1.0","1.0","1.0","2.0","0.0","0.0"
"830","1.0","1.0","1.0","2.0","1.0","0.0"
"831","0.0","0.0","2.0","1.0","0.0","1.0"
"832","2.0","0.0","0.0","0.0","2.0","1.0"
"833","0.0","1.0","2.0","0.0","2.0","1.0"
"834","1.0","1.0","0.0","2.0","0.0","2.0"
"835","1.0","1.0","2.0","2.0","0.0","2.0"
"836","1.0","1.0","1.0","2.0","0.0","1.0"
"837","0.0","1.0","2.0","1.0","1.0","1.0"
"838","0.0","1.0","2.0","1.0","2.0","1.0"
"839","2.0","2.0","0.0","0.0","0.0","2.0"
"840","0.0","1.0","0.0","1.0","1.0","1.0"
"841","2.0","0.0","1.0","0.0","2.0","2.0"
"842","0.0","2.0","2.0","1.0","1.0","1.0"
"843","2.0","0.0","0.0","0.0","0.0","2.0"
"844","0.0","1.0","2.0","1.0","2.0","1.0"
"845","2.0","2.0","0.0","0.0","1.0","2.0"
"846","2.0","0.0","2.0","0.0","2.0","0.0"
"847","0.0","2.0","2.0","0.0","1.0","0.0"
"848","1.0","1.0","0.0","2.0","0.0","1.0"
"849","2.0","0.0","1.0","0.0","2.0","2.0"
"850","0.0","2.0","0.0","1.0","1.0","1.0"
"851","2.0","2.0","0.0","0.0","1.0","0.0"
"852","0.0","2.0","0.0","1.0","1.0","0.0"
"853","2.0","2.0","0.0","0.0","2.0","2.0"
"854","0.0","2.0","2.0","1.0","1.0","0.0"
"855","2.0","1.0","1.0","0.0","0.0","0.0"
"856","2.0","0.0","1.0","0.0","2.0","2.0"
"857","0.0","0.0","2.0","1.0","0.0","1.0"
"858","1.0","2.0","1.0","2.0","2.0","0.0"
"859","2.0","0.0","2.0","0.0","2.0","2.0"
"860","1.0","1.0","0.0","2.0","0.0","0.0"
"861","2.0","0.0","2.0","0.0","2.0","0.0"
"862","0.0","2.0","0.0","1.0","1.0","0.0"
"863","1.0","1.0","2.0","2.0","0.0","2.0"
"864","0.0","2.0","0.0","1.0","1.0","2.0"
"865","1.0","2.0","1.0","2.0","2.0","2.0"
"866","0.0","1.0","2.0","1.0","0.0","1.0"
"867","2.0","2.0","0.0","0.0","2.0","2.0"
"868","1.0","2.0","1.0","2.0","0.0","2.0"
"869","1.0","1.0","0.0","2.0","0.0","0.0"
"870","2.0","1.0","0.0","0.0","1.0","2.0"
"871","0.0","2.0","2.0","1.0","1.0","1.0"
"872","0.0","2.0","1.0","1.0","1.0","2.0"
"873","2.0","0.0","1.0","0.0","2.0","1.0"
"874","0.0","2.0","0.0","1.0","1.0","0.0"
"875","1.0","2.0","1.0","2.0","2.0","0.0"
"876","1.0","2.0","1.0","2.0","1.0","0.0"
"877","2.0","0.0","0.0","0.0","1.0","2.0"
"878","0.0","2.0","0.0","1.0","1.0","0.0"
"879","2.0","1.0","2.0","2.0","1.0","0.0"
"880","1.0","0.0","1.0","2.0","1.0","0.0"
"881","2.0","0.0","1.0","0.0","2.0","2.0"
"882","2.0","1.0","1.0","0.0","2.0","2.0"
"883","2.0","1.0","0.0","0.0","1.0","2.0"
"884","1.0","2.0","1.0","2.0","2.0","0.0"
"885","0.0","2.0","2.0","1.0","2.0","1.0"
"886","0.0","2.0","1.0","1.0","1.0","2.0"
"887","0.0","2.0","2.0","1.0","1.0","2.0"
"888","1.0","1.0","0.0","2.0","0.0","2.0"
"889","2.0","0.0","0.0","0.0","2.0","2.0"
"890","2.0","0.0","2.0","0.0","2.0","2.0"
"891","0.0","2.0","0.0","1.0","1.0","2.0"
"892","2.0","0.0","0.0","0.0","2.0","1.0"
"893","1.0","1.0","2.0","2.0","0.0","1.0"
"894","1.0","1.0","0.0","2.0","0.0","2.0"
"895","0.0","0.0","2.0","1.0","0.0","1.0"
"896","2.0","2.0","0.0","0.0","2.0","2.0"
"897","0.0","2.0","2.0","1.0","1.0","1.0"
"898","2.0","0.0","1.0","0.0","2.0","2.0"
"899","2.0","0.0","1.0","0.0","2.0","2.0"
"900","2.0","0.0","1.0","0.0","2.0","0.0"
"901","0.0","1.0","2.0","1.0","0.0","1.0"
"902","2.0","0.0","0.0","0.0","2.0","2.0"
"903","1.0","0.0","1.0","2.0","1.0","0.0"
"904","2.0","0.0","0.0","0.0","2.0","2.0"
"905","1.0","1.0","0.0","2.0","0.0","2.0"
"906","1.0","0.0","1.0","2.0","0.0","0.0"
"907","1.0","1.0","1.0","1.0","0.0","1.0"
"908","0.0","2.0","0.0","1.0","1.0","1.0"
"909","1.0","1.0","1.0","2.0","2.0","2.0"
"910","2.0","0.0","0.0","0.0","2.0","2.0"
"911","0.0","1.0","2.0","1.0","0.0","1.0"
"912","0.0","0.0","2.0","1.0","0.0","1.0"
"913","0.0","2.0","2.0","0.0","1.0","2.0"
"914","1.0","1.0","2.0","2.0","0.0","2.0"
"915","0.0","0.0","2.0","1.0","0.0","1.0"
"916","0.0","1.0","2.0","1.0","0.0","0.0"
"917","2.0","0.0","0.0","0.0","2.0","1.0"
"918","0.0","0.0","2.0","1.0","1.0","1.0"
"919","0.0","1.0","1.0","2.0","0.0","2.0"
"920","1.0","2.0","1.0","0.0","2.0","0.0"
"921","0.0","2.0","2.0","1.0","1.0","0.0"
"922","1.0","1.0","0.0","2.0","0.0","0.0"
"923","2.0","2.0","0.0","0.0","1.0","2.0"
"924","1.0","1.0","2.0","2.0","0.0","2.0"
"925","1.0","1.0","0.0","2.0","0.0","0.0"
"926","2.0","0.0","0.0","0.0","1.0","1.0"
"927","1.0","1.0","0.0","2.0","0.0","2.0"
"928","2.0","2.0","0.0","1.0","1.0","2.0"
"929","1.0","1.0","1.0","2.0","0.0","2.0"
"930","0.0","1.0","2.0","2.0","0.0","0.0"
"931","0.0","2.0","2.0","1.0","1.0","2.0"
"932","0.0","2.0","0.0","1.0","1.0","1.0"
"933","1.0","1.0","2.0","0.0","0.0","0.0"
"934","0.0","2.0","2.0","1.0","1.0","2.0"
"935","2.0","1.0","0.0","0.0","1.0","0.0"
"936","1.0","1.0","1.0","2.0","0.0","1.0"
"937","1.0","1.0","1.0","2.0","1.0","0.0"
"938","0.0","2.0","0.0","1.0","1.0","2.0"
"939","1.0","1.0","0.0","2.0","1.0","0.0"
"940","1.0","1.0","1.0","2.0","0.0","0.0"
"941","2.0","0.0","1.0","0.0","2.0","2.0"
"942","0.0","2.0","2.0","1.0","1.0","0.0"
"943","1.0","1.0","1.0","2.0","0.0","2.0"
"944","2.0","0.0","2.0","0.0","2.0","1.0"
"945","0.0","0.0","2.0","1.0","0.0","1.0"
"946","2.0","0.0","2.0","1.0","2.0","2.0"
"947","0.0","2.0","1.0","1.0","1.0","2.0"
"948","0.0","2.0","2.0","1.0","0.0","1.0"
"949","2.0","2.0","0.0","0.0","1.0","2.0"
"950","2.0","0.0","1.0","2.0","2.0","0.0"
"951","0.0","2.0","2.0","1.0","2.0","1.0"
"952","1.0","2.0","1.0","2.0","1.0","0.0"
"953","1.0","2.0","1.0","2.0","2.0","0.0"
"954","2.0","1.0","0.0","0.0","0.0","2.0"
"955","0.0","1.0","2.0","1.0","0.0","1.0"
"956","1.0","1.0","1.0","2.0","1.0","0.0"
"957","1.0","0.0","2.0","0.0","0.0","1.0"
"958","0.0","2.0","2.0","1.0","1.0","0.0"
"959","0.0","0.0","2.0","1.0","1.0","1.0"
"960","0.0","0.0","2.0","1.0","1.0","1.0"
"961","2.0","2.0","0.0","0.0","2.0","2.0"
"962","1.0","2.0","1.0","2.0","1.0","0.0"
"963","1.0","1.0","1.0","2.0","1.0","0.0"
"964","1.0","0.0","1.0","2.0","2.0","0.0"
"965","2.0","1.0","0.0","0.0","1.0","2.0"
"966","0.0","2.0","2.0","1.0","1.0","2.0"
"967","1.0","1.0","1.0","2.0","0.0","1.0"
"968","0.0","2.0","2.0","0.0","2.0","1.0"
"969","1.0","0.0","1.0","1.0","1.0","1.0"
"970","1.0","0.0","0.0","2.0","1.0","2.0"
"971","1.0","1.0","0.0","2.0","0.0","0.0"
"972","0.0","0.0","2.0","1.0","0.0","1.0"
"973","1.0","1.0","2.0","2.0","0.0","2.0"
"974","0.0","1.0","2.0","1.0","2.0","1.0"
"975","2.0","0.0","0.0","0.0","2.0","2.0"
"976","2.0","2.0","0.0","0.0","0.0","2.0"
"977","2.0","0.0","2.0","0.0","2.0","0.0"
"978","0.0","1.0","2.0","1.0","2.0","1.0"
"979","0.0","2.0","1.0","1.0","1.0","0.0"
"980","2.0","0.0","1.0","0.0","2.0","0.0"
"981","1.0","1.0","1.0","2.0","1.0","0.0"
"982","2.0","2.0","0.0","0.0","2.0","2.0"
"983","2.0","0.0","2.0","0.0","2.0","2.0"
"984","1.0","1.0","2.0","2.0","0.0","1.0"
"985","2.0","2.0","0.0","0.0","2.0","2.0"
"986","2.0","1.0","0.0","0.0","2.0","2.0"
"987","1.0","1.0","1.0","2.0","2.0","0.0"
"988","2.0","2.0","0.0","0.0","2.0","1.0"
"989","0.0","2.0","1.0","1.0","2.0","1.0"
"990","0.0","2.0","1.0","1.0","1.0","0.0"
"991","1.0","1.0","0.0","2.0","0.0","1.0"
"992","1.0","1.0","0.0","2.0","0.0","2.0"
"993","2.0","1.0","0.0","0.0","1.0","2.0"
"994","2.0","2.0","0.0","0.0","2.0","2.0"
